measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,127,El Salvador,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,3450.702107502549,4221.882069062469,2474.8997941269167
1,Deaths,385,Puerto Rico,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,695.7623651842689,754.5012534666029,636.2185483404803
1,Deaths,385,Puerto Rico,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,68.59053900877271,77.17170391553523,60.25628849148891
1,Deaths,385,Puerto Rico,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,764.3529041930407,823.6909442765307,704.1925082818495
1,Deaths,29,Tonga,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,1.7186327730430362,4.973255084467165,0.9463313519886144
1,Deaths,29,Tonga,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,0.5544984880058487,1.6060868552367586,0.28279837735179675
1,Deaths,29,Tonga,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,2.273131261048884,6.270934694282383,1.308872908101689
1,Deaths,180,Kenya,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,3518.6946385849174,4908.431003519849,2716.5523805995936
1,Deaths,180,Kenya,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,853.6363457923409,1296.317928800481,662.8288464849536
1,Deaths,180,Kenya,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,4372.330984377267,5911.691211740329,3545.427168996192
1,Deaths,106,The Bahamas,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,94.16309402957117,106.36980208828847,83.22330201691537
1,Deaths,106,The Bahamas,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,13.298767045032541,15.570044571733982,11.251456904076978
1,Deaths,106,The Bahamas,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,107.4618610746039,120.10036108045567,96.39196042039586
1,Deaths,351,Guam,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,5.704930263064309,7.569378818449227,4.430159154942905
1,Deaths,351,Guam,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,2.393726079019122,2.9457351262176203,1.408907366416611
1,Deaths,351,Guam,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,8.098656342083439,9.819500811824174,6.372682693272825
1,Deaths,130,Mexico,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,37387.2341367663,38064.6441073235,36750.213132415105
1,Deaths,130,Mexico,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,5772.949851065352,5873.701102098885,5659.20158619273
1,Deaths,130,Mexico,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,43160.18398783161,43783.98951746006,42524.00803013311
1,Deaths,152,Saudi Arabia,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,258.9652110553571,375.0784955550019,112.96479933757307
1,Deaths,152,Saudi Arabia,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,43.11490804317196,62.311964845086145,25.856051535455588
1,Deaths,152,Saudi Arabia,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,302.0801190985292,422.5570043799788,154.07684372964124
1,Deaths,181,Madagascar,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,312.5963142923598,478.65616866423426,104.20412561189399
1,Deaths,181,Madagascar,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,80.55775559248293,117.68584356528068,29.26333145336662
1,Deaths,181,Madagascar,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,393.15406988484375,589.2918860322495,143.7246271833676
1,Deaths,102,United States,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,15550.09055817277,16477.75125524903,14796.136321201673
1,Deaths,102,United States,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,4329.913224462751,4538.239824003336,4067.9688494756515
1,Deaths,102,United States,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,19880.003782635547,20715.42048151394,19114.48706952001
1,Deaths,128,Guatemala,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,5406.468519558779,6179.572598370093,4700.834945038188
1,Deaths,128,Guatemala,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,786.7092574959859,912.5157764827727,675.4027826195438
1,Deaths,128,Guatemala,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,6193.177777054759,6984.00665915586,5455.6157744750935
1,Deaths,131,Nicaragua,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,402.07448497361673,581.4890150911159,325.335804627911
1,Deaths,131,Nicaragua,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,69.65462885271208,103.30123099447138,52.311316292877486
